Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Name,PCA1,PCA2,Churned,Churn_Probability,Churn_Risk
13679.0,494,3,281.26,1,2,1,121,Needs Attention,1,Lost / Inactive,-0.7803349410703592,1.1908564957387302,1,0.6898314986700104,Medium
13680.0,1,12,11435.67,4,4,4,444,Champions,4,Average Customers,1.001301561866375,-0.6200975213263352,0,0.18047686314862676,Low
13681.0,18,4,827.83,4,3,2,432,Loyal Customers,4,Average Customers,0.0906495681194726,-0.8860203711387022,0,0.4953050819887287,Medium
13682.0,187,1,59.5,2,1,1,211,Needs Attention,4,Average Customers,-0.3818446651551852,-0.1899716443288968,1,0.7954466725564204,High
13683.0,458,1,258.6,1,1,1,111,Lost,1,Lost / Inactive,-0.8256462435589662,1.010760374479658,1,0.7954493693238466,High
13684.0,286,4,596.98,2,3,2,232,At Risk,1,Lost / Inactive,-0.3669708044636713,0.2910072429479593,1,0.4953002781513424,Medium
13685.0,3,7,3119.44,4,3,4,434,Loyal Customers,4,Average Customers,0.372698964001778,-0.8654087879868041,0,0.31036270311583636,Low
13686.0,183,3,409.04,2,2,2,222,Needs Attention,4,Average Customers,-0.2554260331297031,-0.1784330984246329,1,0.6195734329881889,Medium
13687.0,438,1,11880.84,1,1,4,114,Cannot Lose Them,1,Lost / Inactive,-0.2832921166662557,1.2054110710575223,1,0.6044989415594749,Medium
13688.0,635,1,375.5,1,1,2,112,Lost,1,Lost / Inactive,-1.1160846675563003,1.7946824797558163,1,0.7401016921376966,High
13689.0,63,2,1259.5,3,2,3,323,Potential Loyalists,4,Average Customers,-0.0700210533759197,-0.6976154136184083,0,0.5568563621204694,Medium
13690.0,59,1,172.25,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1631705259306601,-0.7520733955048616,0,0.7954481997345875,High
13691.0,396,1,212.78,1,1,1,111,Lost,1,Lost / Inactive,-0.7241241026354571,0.7360475973025898,1,0.795448748703969,High
13692.0,25,5,3114.4,4,3,4,434,Loyal Customers,4,Average Customers,0.2313098638221025,-0.7891300219774289,0,0.33314226762439264,Low
13693.0,374,9,2011.82,2,4,3,243,At Risk,1,Lost / Inactive,-0.1908754490446404,0.7654828094309114,1,0.2600566677941399,Low
13694.0,4,143,196482.81,4,4,4,444,Champions,2,Big Spenders,15.940145759739089,5.252187309458343,0,0.00023941754440936385,Low
13695.0,31,16,2770.73,3,4,4,344,Loyal Customers,4,Average Customers,0.7806193047330092,-0.6572701463800823,0,0.15152675372844004,Low
13696.0,422,3,2020.4,1,2,3,123,Cannot Lose Them,1,Lost / Inactive,-0.5839481733069688,0.9154644998515026,1,0.5439532461187881,Medium
13697.0,39,1,151.3,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1306916148197691,-0.8408405944994919,0,0.7954479159713027,High
13698.0,597,2,465.53,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.9964728357291848,1.639525992824197,1,0.6318011386054232,Medium
13699.0,155,2,764.15,2,2,2,222,Needs Attention,4,Average Customers,-0.2453364759315599,-0.303689914190986,1,0.6318069213905586,Medium
13700.0,26,13,2613.46,4,4,4,444,Champions,4,Average Customers,0.6254326575372419,-0.7141849769679361,0,0.17277833881146976,Low
13701.0,447,1,161.0,1,1,1,111,Lost,1,Lost / Inactive,-0.8115523234825089,0.959843121225146,1,0.7954480473557717,High
13702.0,446,1,135.18,1,1,1,111,Lost,1,Lost / Inactive,-0.8110132080966133,0.9548017504323322,1,0.7954476976291394,High
13703.0,318,2,425.56,2,2,2,222,Needs Attention,1,Lost / Inactive,-0.5323441433112464,0.4073646136962137,1,0.6318003645823151,Medium
13704.0,5,9,2308.06,4,4,4,444,Champions,4,Average Customers,0.4382600182368279,-0.8556521227959021,0,0.2046870235923747,Low
13705.0,8,7,2035.33,4,3,3,433,Loyal Customers,4,Average Customers,0.3168748449340492,-0.8697338256338396,0,0.380621717549682,Low
13706.0,303,2,631.1700000000001,2,2,2,222,Needs Attention,1,Lost / Inactive,-0.4982928689407531,0.3461766346669381,1,0.6318043462336043,Medium
13707.0,267,5,3365.86,2,3,4,234,At Risk,4,Average Customers,-0.1617740767522941,0.2849035499986524,1,0.33314691802213753,Low
13708.0,271,1,296.88,2,1,1,211,Needs Attention,1,Lost / Inactive,-0.5117140480609571,0.1864870346758417,1,0.7954498878153302,High
13709.0,4,18,7591.75,4,4,4,444,Champions,0,Loyal Regulars,1.1412574978509509,-0.6383828988629487,0,0.13863275901737193,Low
13710.0,32,3,509.52,3,2,2,322,Potential Loyalists,4,Average Customers,0.0011165813798922,-0.8423293457946155,0,0.6195754045008014,Medium
13711.0,219,9,1792.26,2,4,3,243,At Risk,4,Average Customers,0.0583313356542892,0.0761447187989852,1,0.2600531507767606,Low
13712.0,247,2,766.42,2,2,2,222,Needs Attention,4,Average Customers,-0.3988602670805711,0.1023486241196617,1,0.6318069653490307,Medium
13713.0,408,3,743.26,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.6164988763277133,0.8225963630027106,1,0.6195799906853652,Medium
13714.0,465,1,161.35,1,1,1,111,Lost,1,Lost / Inactive,-0.841593709101015,1.0392831526201929,1,0.7954480520964472,High
13715.0,281,17,8483.29,2,4,4,244,At Risk,4,Average Customers,0.665543943949578,0.5953408725345356,1,0.14499481364861297,Low
13716.0,269,1,138.28,2,1,1,211,Needs Attention,1,Lost / Inactive,-0.5153197787361598,0.1738006786073758,1,0.7954477396180304,High
13717.0,32,8,1763.3,3,4,3,343,Loyal Customers,4,Average Customers,0.3171027726084128,-0.7601061280890259,0,0.2702240808135815,Low
13718.0,246,2,306.55,2,2,1,221,Needs Attention,4,Average Customers,-0.417328944010192,0.0867416319143961,1,0.7008906201143205,High
13719.0,15,11,2815.25,4,4,4,444,Champions,4,Average Customers,0.5482049703334,-0.778496004528563,0,0.18821831591532656,Low
13720.0,117,4,799.9,2,3,2,232,At Risk,4,Average Customers,-0.0758854543249443,-0.4498269272466608,1,0.4953045007836654,Medium
13721.0,36,2,741.54,3,2,2,322,Potential Loyalists,4,Average Customers,-0.0476183391153745,-0.8293708352428332,0,0.6318064835485656,Medium
13722.0,132,10,5635.41,2,4,4,244,At Risk,4,Average Customers,0.4241197665048065,-0.2038837522457993,1,0.19636257432004967,Low
13723.0,217,6,1209.2,2,3,3,233,At Risk,4,Average Customers,-0.1205108364407469,0.0221039165535954,1,0.3929878262550715,Low
13724.0,637,1,213.01,1,1,1,111,Lost,1,Lost / Inactive,-1.1265400174814646,1.7995528805672287,1,0.7954487518192622,High
13725.0,50,8,1980.56,3,4,3,343,Loyal Customers,4,Average Customers,0.2965602471008585,-0.6753860853114777,0,0.27022764739300115,Low
13726.0,39,2,1079.66,3,2,3,323,Potential Loyalists,4,Average Customers,-0.0378209377901386,-0.8079017513694722,0,0.556852667829397,Medium
13727.0,29,8,1080.05,3,4,3,343,Loyal Customers,4,Average Customers,0.2921915379417319,-0.7899763475874978,0,0.27021286465131344,Low
13728.0,37,16,2855.17,3,4,4,344,Loyal Customers,4,Average Customers,0.7742981726010302,-0.6287375419368709,0,0.15152765744762678,Low
13729.0,436,3,724.73,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.6640652231886179,0.9457054360870716,1,0.6195796271112319,Medium
13730.0,136,2,752.6,2,2,2,222,Needs Attention,4,Average Customers,-0.2141157401070847,-0.3878154371367083,1,0.6318066977251714,Medium
13731.0,219,2,610.59,2,2,2,222,Needs Attention,4,Average Customers,-0.3589294430122788,-0.0250047105692958,1,0.6318039477013481,Medium
13732.0,28,1,491.86,3,1,2,312,Potential Loyalists,4,Average Customers,-0.0974099184941083,-0.8810921809458485,0,0.7401035553154671,High
13733.0,411,2,487.03,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.6849452825209787,0.8192570569380181,1,0.6318015549548253,Medium
13734.0,509,4,6701.640000000001,1,3,4,134,Needs Attention,1,Lost / Inactive,-0.4720065700189711,1.423674716419454,1,0.34490760184521796,Low
13735.0,25,13,9813.22,4,4,4,444,Champions,4,Average Customers,0.942392286686874,-0.5433416737246219,0,0.1728640171670538,Low
13736.0,5,7,2766.21,4,3,4,434,Loyal Customers,4,Average Customers,0.3538907830519355,-0.8651813698460771,0,0.3103564094719058,Low
13737.0,200,1,339.6,2,1,1,211,Needs Attention,4,Average Customers,-0.3912862326549521,-0.1257862625102213,1,0.7954504664441717,High
13738.0,396,1,440.93,1,1,2,112,Lost,1,Lost / Inactive,-0.7141330236888264,0.7416012121516875,1,0.7401027398159848,High
13739.0,18,2,292.2,4,2,1,421,New Customers,4,Average Customers,-0.0372389939800931,-0.9197401567150058,0,0.7008903696827781,High
13740.0,241,5,1597.77,2,3,3,233,At Risk,4,Average Customers,-0.1957865119865796,0.127130393899866,1,0.40551705026059975,Medium
13741.0,72,3,668.4300000000001,3,2,2,322,Potential Loyalists,4,Average Customers,-0.0587171726957346,-0.6619466967709792,0,0.6195785224572141,Medium
13742.0,17,12,3131.02,4,4,4,444,Champions,4,Average Customers,0.6109096481550325,-0.7516430702236807,0,0.18037463631944214,Low
13743.0,3,7,1341.6,4,3,3,433,Loyal Customers,4,Average Customers,0.2948443078787094,-0.9086848722441772,0,0.3806081032984045,Low
13744.0,95,2,1156.36,3,2,3,323,Potential Loyalists,4,Average Customers,-0.127971886427711,-0.5589144654890104,1,0.5568542434091543,Medium
13745.0,162,2,777.36,2,2,2,222,Needs Attention,4,Average Customers,-0.2564467090368573,-0.2724783247586202,1,0.6318071772017242,Medium
13746.0,414,1,176.69,1,1,1,111,Lost,1,Lost / Inactive,-0.7557612582158973,0.8146006082062879,1,0.7954482598734035,High
13747.0,374,2,249.4,2,2,1,221,Needs Attention,1,Lost / Inactive,-0.6335682640831385,0.6501967952560845,1,0.7008896227503563,High
13748.0,96,9,2268.35,3,4,3,343,Loyal Customers,4,Average Customers,0.2845676684181456,-0.4550483211161634,1,0.2600607770537862,Low
13750.0,54,11,3602.18,3,4,4,344,Loyal Customers,4,Average Customers,0.5175431041988521,-0.5872389886999586,0,0.1882283251955042,Low
13751.0,288,1,296.25,2,1,1,211,Needs Attention,1,Lost / Inactive,-0.5401285321834021,0.2614903492024729,1,0.7954498792821711,High
13752.0,124,7,1590.73,2,3,3,233,At Risk,4,Average Customers,0.1037062347732523,-0.3686642901904839,1,0.3806129923812383,Low
13753.0,288,4,2094.57,2,3,3,233,At Risk,1,Lost / Inactive,-0.3047284101954415,0.3362872205232987,1,0.4181727372742343,Medium
13754.0,152,3,447.05,2,2,2,222,Needs Attention,4,Average Customers,-0.2019971716119382,-0.3143065756977735,1,0.6195741787807945,Medium
13755.0,4,9,2161.35,4,4,3,443,Loyal Customers,4,Average Customers,0.4335051536364943,-0.8636361913713478,0,0.2600590630550516,Low
13756.0,2,23,9207.5,4,4,4,444,Champions,0,Loyal Regulars,1.4764346095865943,-0.556174350695057,0,0.1103077164385731,Low
13757.0,675,1,195.55,1,1,1,111,Lost,1,Lost / Inactive,-1.1907576809431497,1.966816617152167,1,0.7954485153277779,High
13758.0,12,15,9416.98,4,4,4,444,Champions,4,Average Customers,1.0511802925735372,-0.589672619737743,0,0.1584356002677829,Low
13759.0,33,2,659.4100000000001,3,2,2,322,Potential Loyalists,4,Average Customers,-0.0462055002497358,-0.8446086245064178,0,0.6318048931016744,Medium
13760.0,54,5,1363.64,3,3,3,333,Loyal Customers,4,Average Customers,0.1062163834200348,-0.7037739352576329,0,0.40551235173572814,Medium
13761.0,50,6,1952.17,3,3,3,333,Loyal Customers,4,Average Customers,0.1908845926711985,-0.6967586624895508,0,0.39300258017400647,Low
13762.0,219,5,2472.48,2,3,4,234,At Risk,4,Average Customers,-0.1207454819332057,0.0513395782223041,1,0.3331303963674263,Low
13763.0,63,3,5217.44,3,2,4,324,Potential Loyalists,4,Average Customers,0.1555201165537052,-0.59093069946262,0,0.46628371053495327,Medium
13764.0,71,6,2953.26,3,3,4,334,Loyal Customers,4,Average Customers,0.1996578721588463,-0.579720087342515,0,0.32164348002785575,Low
13765.0,653,1,352.821,1,1,2,112,Lost,1,Lost / Inactive,-1.1471345324957003,1.8735619404896315,1,0.7401013289963586,High
13766.0,495,1,190.35,1,1,1,111,Lost,1,Lost / Inactive,-0.8904182706673979,1.172374921894478,1,0.7954484448949942,High
13767.0,2,73,35540.53,4,4,4,444,Champions,0,Loyal Regulars,5.2404132521673485,0.6018605621693717,0,0.009050467766085842,Low
13768.0,727,2,875.97,1,2,2,122,Needs Attention,1,Lost / Inactive,-1.19557522423401,2.223188929951742,1,0.6318090867784154,Medium
13769.0,2,20,5800.42,4,4,4,444,Champions,0,Loyal Regulars,1.1705841340322003,-0.6701315701405125,0,0.12661127736899197,Low
13770.0,422,4,785.37,1,3,2,132,Needs Attention,1,Lost / Inactive,-0.5858160467149959,0.8957422216648917,1,0.49530419842385776,Medium
13771.0,64,9,5728.82,3,4,4,344,Loyal Customers,4,Average Customers,0.4895417277679512,-0.5120253256061975,0,0.20473338367986346,Low
13772.0,34,8,3114.2200000000003,3,4,4,344,Loyal Customers,4,Average Customers,0.3729222365715699,-0.7183963836494178,0,0.2133284598059442,Low
13773.0,397,2,301.54,1,2,1,121,Needs Attention,1,Lost / Inactive,-0.6696907638363123,0.752961804814264,1,0.7008905326814402,High
13774.0,82,1,345.0,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1940113073767853,-0.64637250390877,0,0.7954505395853714,High
13775.0,591,1,1049.66,1,1,3,113,Cannot Lose Them,1,Lost / Inactive,-1.0130900830057838,1.616926928161198,1,0.675890367134633,Medium
13776.0,428,2,623.98,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.7073349029946071,0.8976093363164523,1,0.6318042069990805,Medium
13777.0,1,61,56478.42,4,4,4,444,Champions,0,Loyal Regulars,5.532394658428901,0.9830276200528978,0,0.016830328240372037,Low
13778.0,103,4,1124.49,2,3,3,233,At Risk,4,Average Customers,-0.0382936595101117,-0.5037058398471729,1,0.4181530895974068,Medium
13779.0,516,1,161.13,1,1,1,111,Lost,1,Lost / Inactive,-0.9267640293103796,1.2643337472489486,1,0.795448049116594,High
13780.0,7,3,735.82,4,2,2,422,New Customers,4,Average Customers,0.0527720799903443,-0.9471423075919836,0,0.6195798447063445,Medium
13781.0,251,3,778.83,2,2,2,222,Needs Attention,4,Average Customers,-0.3527798775632912,0.1306429093836997,1,0.6195806885982068,Medium
13782.0,13,13,1793.72,4,4,3,443,Loyal Customers,4,Average Customers,0.6112424659190607,-0.7915062462166665,0,0.22191744297554233,Low
13783.0,488,4,1542.09,1,3,3,133,Needs Attention,1,Lost / Inactive,-0.6628859295259322,1.2054111348933765,1,0.41816154749671586,Medium
13784.0,10,14,2910.23,4,4,4,444,Champions,4,Average Customers,0.7173620055605292,-0.767226051340308,0,0.16544673906131954,Low
13785.0,429,4,542.49,1,3,2,132,Needs Attention,1,Lost / Inactive,-0.6081408991823036,0.9207200822929384,1,0.495299144250238,Medium
13786.0,367,6,3358.94,2,3,4,234,At Risk,1,Lost / Inactive,-0.2768426488421607,0.7363620345997101,1,0.32165084847057296,Low
13787.0,76,6,1222.5,3,3,3,333,Loyal Customers,4,Average Customers,0.1155158429406077,-0.5997858439997148,0,0.39298809036512494,Low
13788.0,505,1,3.75,1,1,1,111,Lost,1,Lost / Inactive,-0.9152879777389832,1.2119613324968297,1,0.7954459174297185,High
13789.0,388,1,239.46,1,1,1,111,Lost,1,Lost / Inactive,-0.7095972007908428,0.7013941463113973,1,0.7954491100777388,High
13790.0,4,1,348.79999999999995,4,1,2,412,New Customers,4,Average Customers,-0.0635991437645312,-0.9904832219441192,0,0.7401012646111522,High
13791.0,128,2,1516.0,2,2,3,223,Cannot Lose Them,4,Average Customers,-0.1673266086698258,-0.4045356900931554,1,0.5568616311579644,Medium
13792.0,66,3,383.95,3,2,2,322,Potential Loyalists,4,Average Customers,-0.0611561345040757,-0.6953486639773441,0,0.6195729406980489,Medium
13793.0,647,1,96.0,1,1,1,111,Lost,1,Lost / Inactive,-1.1483622593595542,1.8408332471518232,1,0.7954471669431844,High
13794.0,547,1,126.03,1,1,1,111,Lost,1,Lost / Inactive,-0.9800654569480888,1.4002780595832809,1,0.7954475736941495,High
13795.0,388,4,836.3,1,3,2,132,Needs Attention,1,Lost / Inactive,-0.5268119441668881,0.7469446570409727,1,0.4953052582439007,Medium
13796.0,499,1,289.7,1,1,1,111,Lost,1,Lost / Inactive,-0.8927468336366223,1.192444741220207,1,0.7954497905643897,High
13797.0,437,3,1179.45,1,2,3,123,Cannot Lose Them,1,Lost / Inactive,-0.6458220735724977,0.9611870672733897,1,0.5439358801428466,Medium
13798.0,1,110,75836.87,4,4,4,444,Champions,2,Big Spenders,8.938728302925025,1.9609469325095907,0,0.0013260596820149802,Low
13799.0,117,9,2803.57,2,4,4,244,At Risk,4,Average Customers,0.272939703334823,-0.3493499280850563,1,0.20469373854318265,Low
13800.0,310,3,1679.56,2,2,3,223,Cannot Lose Them,1,Lost / Inactive,-0.4118545944090165,0.4129272738398019,1,0.5439462076403874,Medium
13801.0,67,1,324.8,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1698486393483421,-0.7130571376348449,0,0.7954502659830066,High
13802.0,139,19,26259.11,2,4,4,244,At Risk,0,Loyal Regulars,1.7855239973025938,0.4220940520470934,1,0.13269386343307024,Low
13803.0,255,3,1338.91,2,2,3,223,Cannot Lose Them,4,Average Customers,-0.3349322853579323,0.1619277932258643,1,0.5439391730680228,Medium
13804.0,31,9,3208.52,3,4,4,344,Loyal Customers,4,Average Customers,0.4342774509444193,-0.7189987688076681,0,0.204699226383029,Low
13805.0,52,2,924.6,3,2,3,323,Potential Loyalists,4,Average Customers,-0.0663189064050309,-0.7543090105226717,0,0.5568494825664876,Medium
13806.0,64,1,256.38,3,1,1,311,Potential Loyalists,4,Average Customers,-0.167835416119967,-0.7279611988266296,0,0.7954493392545614,High
13807.0,367,3,534.8,2,2,2,222,Needs Attention,1,Lost / Inactive,-0.5571651841767477,0.636594708821285,1,0.619575900517685,Medium
13808.0,6,5,1747.66,4,3,3,433,Loyal Customers,4,Average Customers,0.2031845103295294,-0.906243505945937,0,0.4055200582647862,Medium
13809.0,305,3,679.6999999999999,2,2,2,222,Needs Attention,1,Lost / Inactive,-0.4472910880627874,0.3665244274759938,1,0.6195787435843253,Medium
13810.0,29,3,1499.01,3,2,3,323,Potential Loyalists,4,Average Customers,0.0494574939724145,-0.8314818195000587,0,0.5439424792056403,Medium
13811.0,184,3,814.5,2,2,2,222,Needs Attention,4,Average Customers,-0.2393400632151432,-0.1641505514700332,1,0.619581388472635,Medium
13812.0,42,3,539.0,3,2,2,322,Potential Loyalists,4,Average Customers,-0.0142906127011691,-0.7974831276244663,0,0.6195759829255291,Medium
13813.0,40,8,2765.4700000000003,3,4,4,344,Loyal Customers,4,Average Customers,0.3476309729958435,-0.700408466545591,0,0.2133235877801286,Low
13814.0,92,3,2257.32,3,2,3,323,Potential Loyalists,4,Average Customers,-0.02253330789788,-0.5350127878640365,1,0.5439581385984783,Medium
13815.0,22,8,7475.74,4,4,4,444,Champions,4,Average Customers,0.5839584699778295,-0.6651828429747986,0,0.21338939694315728,Low
13816.0,24,2,571.6700000000001,4,2,2,422,New Customers,4,Average Customers,-0.0350194286456623,-0.8864601426552284,0,0.6318031940140044,Medium
13817.0,29,2,382.98,3,2,2,322,Potential Loyalists,4,Average Customers,-0.0516315735280212,-0.8689889155283038,0,0.6317995400155453,Medium
13818.0,430,1,61.28,1,1,1,111,Lost,1,Lost / Inactive,-0.7875323375949725,0.8823970924749472,1,0.7954466966662613,High
13819.0,302,6,2642.35,2,3,4,234,At Risk,1,Lost / Inactive,-0.199685222027568,0.4320828254030951,1,0.3216378329706891,Low
13820.0,418,3,660.65,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.6368146833350419,0.8647140925099828,1,0.6195783698068812,Medium
13821.0,145,6,1410.73,2,3,3,233,At Risk,4,Average Customers,0.0085413580194265,-0.2907164980411533,1,0.3929918282241181,Low
13822.0,6,2,632.0,4,2,2,422,New Customers,4,Average Customers,-0.002320761981872,-0.9644231048017836,0,0.6318043623065729,Medium
13823.0,19,7,3403.4500000000003,4,3,4,434,Loyal Customers,4,Average Customers,0.3584191699738458,-0.7878896438758191,0,0.31036776348951384,Low
13824.0,33,12,3314.76,3,4,4,344,Loyal Customers,4,Average Customers,0.5922388592291005,-0.6765646929806292,0,0.18037689759472392,Low
13825.0,622,2,255.59,1,2,1,121,Needs Attention,1,Lost / Inactive,-1.0474119019417985,1.7447371888487455,1,0.7008897307763966,High
13826.0,176,1,189.5,2,1,1,211,Needs Attention,4,Average Customers,-0.3577837515733447,-0.2353486708042957,1,0.7954484333819414,High
13827.0,58,3,412.05,3,2,2,322,Potential Loyalists,4,Average Customers,-0.046567048429331,-0.7299675494060307,0,0.6195734920472924,Medium
13828.0,22,1,209.49,4,1,1,411,New Customers,4,Average Customers,-0.0997564797914813,-0.9144427866473632,0,0.7954487041417283,High
13829.0,421,1,102.0,1,1,1,111,Lost,1,Lost / Inactive,-0.7707207827496797,0.8436725406356483,1,0.7954472482121565,High
13830.0,582,1,156.85000000000002,1,1,1,111,Lost,1,Lost / Inactive,-1.037159404465765,1.5554784400077282,1,0.7954479911448983,High
13831.0,16,18,7023.58,4,4,4,444,Champions,0,Loyal Regulars,1.0963385527295997,-0.5992589208532623,0,0.13862711118451373,Low
13832.0,19,2,613.6899999999999,4,2,2,422,New Customers,4,Average Customers,-0.024830214068376,-0.9075016029178844,0,0.6318040077329434,Medium
13833.0,159,2,701.36,2,2,2,222,Needs Attention,4,Average Customers,-0.2547654269805859,-0.2875668978967393,1,0.6318057054634971,Medium
13834.0,577,2,324.19,1,2,1,121,Needs Attention,1,Lost / Inactive,-0.9692660087488434,1.5478282670196484,1,0.7008909279617102,High
13835.0,25,7,1095.27,4,3,3,433,Loyal Customers,4,Average Customers,0.2473211134093103,-0.8175980648993967,0,0.3806032691883251,Low
13836.0,399,2,620.37,1,2,2,122,Needs Attention,1,Lost / Inactive,-0.6590682872500045,0.7695484707984472,1,0.6318041370913349,Medium
13837.0,212,2,271.24,2,2,1,221,Needs Attention,4,Average Customers,-0.3621014386497128,-0.0641551820831199,1,0.7008900038954453,High
13838.0,6,10,1966.09,4,4,3,443,Loyal Customers,4,Average Customers,0.4738309532021692,-0.8492227214378629,0,0.2501360910870489,Low
13839.0,486,1,139.95000000000002,1,1,1,111,Lost,1,Lost / Inactive,-0.8775970165611671,1.1314323319878998,1,0.7954477622378495,High
13840.0,416,1,651.4,1,1,2,112,Lost,1,Lost / Inactive,-0.7383125296628975,0.8349816966435825,1,0.7401061098852705,High
13841.0,253,1,85.0,2,1,1,211,Needs Attention,4,Average Customers,-0.4909359231462897,0.1018979515646893,1,0.7954470179500065,High
13842.0,59,18,5629.91,3,4,4,344,Loyal Customers,0,Loyal Regulars,0.9635052113121262,-0.4434305041744932,0,0.1386132583751478,Low
13843.0,381,1,319.75,1,1,1,111,Lost,1,Lost / Inactive,-0.6943924426734482,0.6724585287764262,1,0.795450197582373,High
13844.0,11,1,361.62,4,1,2,412,New Customers,4,Average Customers,-0.0747264556372587,-0.9592811258704697,0,0.7401014698879993,High
13845.0,65,1,312.98,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1670266226302225,-0.7221705829535824,0,0.7954501058848632,High
13846.0,25,4,1307.79,4,3,3,433,Loyal Customers,4,Average Customers,0.0999791162911418,-0.8434471786784323,0,0.4181568020745825,Medium
13847.0,720,1,310.72,1,1,1,111,Lost,1,Lost / Inactive,-1.2608559713396004,2.168198858292325,1,0.7954500752738708,High
13848.0,92,8,3335.0,3,4,4,344,Loyal Customers,4,Average Customers,0.2857411629602627,-0.4570761867480856,1,0.21333154413706676,Low
13849.0,52,5,3469.3,3,3,4,334,Loyal Customers,4,Average Customers,0.2017664731073053,-0.6613437979742788,0,0.33314883100835396,Low
13850.0,129,1,1595.48,2,1,3,213,Cannot Lose Them,4,Average Customers,-0.2177320646962641,-0.4085288851824504,1,0.6759003205221389,Medium
13851.0,96,8,4606.46,3,4,4,344,Loyal Customers,4,Average Customers,0.3347413027924207,-0.4084749297682877,1,0.213349307264611,Low
13852.0,611,1,187.35,1,1,1,111,Lost,1,Lost / Inactive,-1.0842484610919154,1.6841938604382567,1,0.7954484042606877,High
13853.0,57,1,1090.14,3,1,3,313,Potential Loyalists,4,Average Customers,-0.1196349172446592,-0.7385558907409583,0,0.6758911053195795,Medium
13854.0,9,39,12253.96,4,4,4,444,Champions,0,Loyal Regulars,2.4336148469153294,-0.2856754805179305,0,0.05104333466156352,Low
13855.0,501,4,1310.34,1,3,3,133,Needs Attention,1,Lost / Inactive,-0.6947422844849711,1.2571370919454046,1,0.41815685372122074,Medium
13856.0,169,11,1142.03,2,4,3,243,At Risk,4,Average Customers,0.217779927580954,-0.1396447231232498,1,0.24045913829841944,Low
13857.0,393,6,1001.01,1,3,3,133,Needs Attention,1,Lost / Inactive,-0.4235156905106916,0.7936998370290963,1,0.39298369204728684,Low
13858.0,57,1,216.17,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1579075592213715,-0.759830020785516,0,0.7954487946206774,High
13859.0,326,2,515.86,2,2,2,222,Needs Attention,1,Lost / Inactive,-0.5417482907610465,0.4448655854634195,1,0.6318021132500174,Medium
13860.0,1,5,1245.9,4,3,3,433,Loyal Customers,4,Average Customers,0.18956066810384,-0.9405216292927144,0,0.40550998893392004,Medium
13861.0,429,2,273.26,1,2,1,121,Needs Attention,1,Lost / Inactive,-0.7243633493757443,0.8934849909783031,1,0.7008900391478617,High
13862.0,18,9,2556.09,4,4,4,444,Champions,4,Average Customers,0.4274140505537674,-0.7922473871670603,0,0.2046903847740184,Low
13863.0,248,4,1239.55,2,3,3,233,At Risk,4,Average Customers,-0.2753785043141568,0.1389598998686944,1,0.41815541997070327,Medium
13864.0,387,1,662.4000000000001,1,1,2,112,Lost,1,Lost / Inactive,-0.6894061170153348,0.7072764669482613,1,0.7401062860177267,High
13865.0,58,4,501.56,3,3,2,332,Loyal Customers,4,Average Customers,0.0095689515265267,-0.7174479471971836,0,0.49529829252385754,Medium
13866.0,74,1,145.67,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1893817702164927,-0.686527477985847,0,0.7954478397141027,High
13867.0,31,3,1015.29,3,2,3,323,Potential Loyalists,4,Average Customers,0.0249349326072932,-0.8344307818180593,0,0.5439324901564128,Medium
13868.0,7,2,3192.54,4,2,4,424,New Customers,4,Average Customers,0.1081398492489494,-0.8976817180970492,0,0.47925443002031426,Medium
13869.0,123,10,8111.57,2,4,4,244,At Risk,4,Average Customers,0.5475834068630623,-0.1833249565151389,1,0.1963951041278948,Low
13870.0,2,15,5712.08,4,4,4,444,Champions,4,Average Customers,0.9056345548902957,-0.7239857109680293,0,0.15839448268165074,Low
13871.0,23,17,7885.85,4,4,4,444,Champions,0,Loyal Regulars,1.0701939061989694,-0.5577203139106222,0,0.1449886482013386,Low
13872.0,527,3,919.57,1,2,3,123,Cannot Lose Them,1,Lost / Inactive,-0.8074862271079699,1.3520186410666386,1,0.5439305134884678,Medium
13873.0,120,8,1038.92,2,4,3,243,At Risk,4,Average Customers,0.1384370038929194,-0.3894071114702651,1,0.27021218947478653,Low
13874.0,358,7,2049.15,2,3,3,233,At Risk,1,Lost / Inactive,-0.2669560342326702,0.675104196715927,1,0.3806219887651054,Low
13875.0,54,14,4814.37,3,4,4,344,Loyal Customers,4,Average Customers,0.7272755904077695,-0.5267096618520741,0,0.1654686262972375,Low
13876.0,64,1,122.7,3,1,1,311,Potential Loyalists,4,Average Customers,-0.1736894920944821,-0.7312152300912685,0,0.7954475285899263,High
